"datetime","Fuel Type","Volume"
2022-04-23 09:00:00,"COAL",1258.83410012139
2022-04-23 09:00:00,"ENERGY STORAGE",-0.930110844506158
2022-04-23 09:00:00,"GAS",6485.28084904366
2022-04-23 09:00:00,"HYDRO",176.402728753554
2022-04-23 09:00:00,"OTHER",194.333895960384
2022-04-23 09:00:00,"SOLAR",266.080550357037
2022-04-23 09:00:00,"WIND",216.536779241554
2022-04-23 10:00:00,"COAL",1259.38981601291
2022-04-23 10:00:00,"ENERGY STORAGE",-0.899221837785509
2022-04-23 10:00:00,"GAS",6452.78629653719
2022-04-23 10:00:00,"HYDRO",181.512784494095
2022-04-23 10:00:00,"OTHER",195.583176965184
2022-04-23 10:00:00,"SOLAR",339.733937628269
2022-04-23 10:00:00,"WIND",330.89247157255
2022-04-23 11:00:00,"COAL",1257.15503950331
2022-04-23 11:00:00,"ENERGY STORAGE",-1.1572773138682
2022-04-23 11:00:00,"GAS",6355.25171772458
2022-04-23 11:00:00,"HYDRO",213.599256893463
2022-04-23 11:00:00,"OTHER",195.184932467143
2022-04-23 11:00:00,"SOLAR",349.771881944603
2022-04-23 11:00:00,"WIND",422.878245306263
2022-04-23 12:00:00,"COAL",1259.09715154012
2022-04-23 12:00:00,"ENERGY STORAGE",-1.61966618008084
2022-04-23 12:00:00,"GAS",6257.48425586263
2022-04-23 12:00:00,"HYDRO",199.844068631795
2022-04-23 12:00:00,"OTHER",193.357213020855
2022-04-23 12:00:00,"SOLAR",346.156437366174
2022-04-23 12:00:00,"WIND",464.686737572427
2022-04-23 13:00:00,"COAL",1255.29315275404
2022-04-23 13:00:00,"ENERGY STORAGE",-1.1883328904046
2022-04-23 13:00:00,"GAS",6260.47199376305
2022-04-23 13:00:00,"HYDRO",204.117953415116
2022-04-23 13:00:00,"OTHER",191.99571668148
2022-04-23 13:00:00,"SOLAR",316.463662848953
2022-04-23 13:00:00,"WIND",451.466314083578
2022-04-23 14:00:00,"COAL",1258.23832439846
2022-04-23 14:00:00,"ENERGY STORAGE",-1.04572182443407
2022-04-23 14:00:00,"GAS",6310.23828847529
2022-04-23 14:00:00,"HYDRO",194.432079384989
2022-04-23 14:00:00,"OTHER",187.905810204082
2022-04-23 14:00:00,"SOLAR",319.302161282433
2022-04-23 14:00:00,"WIND",383.471750194406
2022-04-23 15:00:00,"COAL",1256.82454103258
2022-04-23 15:00:00,"ENERGY STORAGE",11.0235563972261
2022-04-23 15:00:00,"GAS",6143.67102380441
2022-04-23 15:00:00,"HYDRO",231.387497227142
2022-04-23 15:00:00,"OTHER",186.301777073012
2022-04-23 15:00:00,"SOLAR",298.715216655201
2022-04-23 15:00:00,"WIND",345.178126626346
2022-04-23 16:00:00,"COAL",1260.12393169827
2022-04-23 16:00:00,"ENERGY STORAGE",-1.12938848018646
2022-04-23 16:00:00,"GAS",6296.77386389441
2022-04-23 16:00:00,"HYDRO",237.032090215484
2022-04-23 16:00:00,"OTHER",187.683356698354
2022-04-23 16:00:00,"SOLAR",261.260550744666
2022-04-23 16:00:00,"WIND",318.42964986607
2022-04-23 17:00:00,"COAL",1257.44815906101
2022-04-23 17:00:00,"ENERGY STORAGE",-1.2414439842436
2022-04-23 17:00:00,"GAS",6404.7150431712
2022-04-23 17:00:00,"HYDRO",263.425028888517
2022-04-23 17:00:00,"OTHER",187.217211414973
2022-04-23 17:00:00,"SOLAR",221.466774167087
2022-04-23 17:00:00,"WIND",287.992150562948
2022-04-23 18:00:00,"COAL",1258.69109854804
2022-04-23 18:00:00,"ENERGY STORAGE",-2.33822155740526
2022-04-23 18:00:00,"GAS",6466.69050408138
2022-04-23 18:00:00,"HYDRO",270.36306341105
2022-04-23 18:00:00,"OTHER",189.901088903215
2022-04-23 18:00:00,"SOLAR",176.028330315219
2022-04-23 18:00:00,"WIND",263.652403910773
2022-04-23 19:00:00,"COAL",1258.4632667711
2022-04-23 19:00:00,"ENERGY STORAGE",-2.41961033132341
2022-04-23 19:00:00,"GAS",6592.62078515477
2022-04-23 19:00:00,"HYDRO",284.691767910918
2022-04-23 19:00:00,"OTHER",186.893740638097
2022-04-23 19:00:00,"SOLAR",64.6083322261439
2022-04-23 19:00:00,"WIND",246.132739290785
2022-04-23 20:00:00,"COAL",1258.52032458835
2022-04-23 20:00:00,"ENERGY STORAGE",-0.224611073599921
2022-04-23 20:00:00,"GAS",6798.76395930548
2022-04-23 20:00:00,"HYDRO",271.790168956816
2022-04-23 20:00:00,"OTHER",197.687185317675
2022-04-23 20:00:00,"SOLAR",4.41772215202451
2022-04-23 20:00:00,"WIND",151.821263105373
2022-04-23 21:00:00,"COAL",1257.44064929538
2022-04-23 21:00:00,"ENERGY STORAGE",0
2022-04-23 21:00:00,"GAS",6886.27643018087
2022-04-23 21:00:00,"HYDRO",230.249343811472
2022-04-23 21:00:00,"OTHER",200.30588051637
2022-04-23 21:00:00,"SOLAR",0
2022-04-23 21:00:00,"WIND",94.3560175614059
2022-04-23 22:00:00,"COAL",1259.18948752509
2022-04-23 22:00:00,"ENERGY STORAGE",-0.38827761332194
2022-04-23 22:00:00,"GAS",6610.62808855265
2022-04-23 22:00:00,"HYDRO",247.480928122335
2022-04-23 22:00:00,"OTHER",195.098316991064
2022-04-23 22:00:00,"SOLAR",0
2022-04-23 22:00:00,"WIND",124.452245667618
2022-04-23 23:00:00,"COAL",1257.67432088216
2022-04-23 23:00:00,"ENERGY STORAGE",-0.880610655678643
2022-04-23 23:00:00,"GAS",6482.52106193079
2022-04-23 23:00:00,"HYDRO",175.753072217968
2022-04-23 23:00:00,"OTHER",190.330797598627
2022-04-23 23:00:00,"SOLAR",0
2022-04-23 23:00:00,"WIND",120.478115885299
2022-04-24 00:00:00,"COAL",1258.42787463718
2022-04-24 00:00:00,"ENERGY STORAGE",-0.902055181927151
2022-04-24 00:00:00,"GAS",6439.71282721745
2022-04-24 00:00:00,"HYDRO",171.959565959904
2022-04-24 00:00:00,"OTHER",187.962697468334
2022-04-24 00:00:00,"SOLAR",0
2022-04-24 00:00:00,"WIND",99.4607130131374
2022-04-24 01:00:00,"COAL",1258.4894322035
2022-04-24 01:00:00,"ENERGY STORAGE",-0.883888445960151
2022-04-24 01:00:00,"GAS",6547.4276261274
2022-04-24 01:00:00,"HYDRO",159.972224400573
2022-04-24 01:00:00,"OTHER",189.031110401154
2022-04-24 01:00:00,"SOLAR",0
2022-04-24 01:00:00,"WIND",59.5633766164134
2022-04-24 02:00:00,"COAL",1258.71598734538
2022-04-24 02:00:00,"ENERGY STORAGE",-0.907666314442952
2022-04-24 02:00:00,"GAS",6419.7069665077
2022-04-24 02:00:00,"HYDRO",122.037908594675
2022-04-24 02:00:00,"OTHER",188.59740084913
2022-04-24 02:00:00,"SOLAR",0
2022-04-24 02:00:00,"WIND",90.3736577688696
2022-04-24 03:00:00,"COAL",1257.88954444038
2022-04-24 03:00:00,"ENERGY STORAGE",-1.57783278889126
2022-04-24 03:00:00,"GAS",6354.75909808755
2022-04-24 03:00:00,"HYDRO",141.789305035339
2022-04-24 03:00:00,"OTHER",189.557106251717
2022-04-24 03:00:00,"SOLAR",0
2022-04-24 03:00:00,"WIND",134.600356590756
2022-04-24 04:00:00,"COAL",1259.1943226454
2022-04-24 04:00:00,"ENERGY STORAGE",-1.04605507214864
2022-04-24 04:00:00,"GAS",6357.67475768023
2022-04-24 04:00:00,"HYDRO",133.611879052454
2022-04-24 04:00:00,"OTHER",189.905375401709
2022-04-24 04:00:00,"SOLAR",0
2022-04-24 04:00:00,"WIND",134.573065649838
2022-04-24 05:00:00,"COAL",1257.68987776015
2022-04-24 05:00:00,"ENERGY STORAGE",-1.9657772286733
2022-04-24 05:00:00,"GAS",6401.57327345424
2022-04-24 05:00:00,"HYDRO",125.773237950934
2022-04-24 05:00:00,"OTHER",186.561095221837
2022-04-24 05:00:00,"SOLAR",0
2022-04-24 05:00:00,"WIND",119.43750570813
2022-04-24 06:00:00,"COAL",1259.17476386176
2022-04-24 06:00:00,"ENERGY STORAGE",-2.83238824950324
2022-04-24 06:00:00,"GAS",6481.36957747738
2022-04-24 06:00:00,"HYDRO",113.638535640637
2022-04-24 06:00:00,"OTHER",185.431798932287
2022-04-24 06:00:00,"SOLAR",4.03283323566119
2022-04-24 06:00:00,"WIND",137.096557547889
2022-04-24 07:00:00,"COAL",1256.7712679206
2022-04-24 07:00:00,"ENERGY STORAGE",-2.84477718565199
2022-04-24 07:00:00,"GAS",6444.38169561929
2022-04-24 07:00:00,"HYDRO",176.962781370282
2022-04-24 07:00:00,"OTHER",174.769933673541
2022-04-24 07:00:00,"SOLAR",69.6649988065494
2022-04-24 07:00:00,"WIND",174.595189187444
2022-04-24 08:00:00,"COAL",1258.39476457384
2022-04-24 08:00:00,"ENERGY STORAGE",-2.74188889503479
2022-04-24 08:00:00,"GAS",6407.77458027376
2022-04-24 08:00:00,"HYDRO",214.546255197856
2022-04-24 08:00:00,"OTHER",166.190539381239
2022-04-24 08:00:00,"SOLAR",176.144719236824
2022-04-24 08:00:00,"WIND",164.502783134215
2022-04-24 09:00:00,"COAL",1257.23976642185
2022-04-24 09:00:00,"ENERGY STORAGE",-2.35333468119303
2022-04-24 09:00:00,"GAS",6378.91977183133
2022-04-24 09:00:00,"HYDRO",187.198118347791
2022-04-24 09:00:00,"OTHER",163.275988845295
2022-04-24 09:00:00,"SOLAR",254.766383996142
2022-04-24 09:00:00,"WIND",150.882737062987
2022-04-24 10:00:00,"COAL",1256.86126747979
2022-04-24 10:00:00,"ENERGY STORAGE",-2.35316801389058
2022-04-24 10:00:00,"GAS",6411.96517510096
2022-04-24 10:00:00,"HYDRO",179.941847638554
2022-04-24 10:00:00,"OTHER",164.274338385794
2022-04-24 10:00:00,"SOLAR",351.277715730005
2022-04-24 10:00:00,"WIND",154.020779934285
2022-04-24 11:00:00,"COAL",1257.24854093764
2022-04-24 11:00:00,"ENERGY STORAGE",-2.3481679948171
2022-04-24 11:00:00,"GAS",6434.72231423404
2022-04-24 11:00:00,"HYDRO",208.218645375205
2022-04-24 11:00:00,"OTHER",147.129112028678
2022-04-24 11:00:00,"SOLAR",385.382716303931
2022-04-24 11:00:00,"WIND",116.313840793827
2022-04-24 12:00:00,"COAL",1257.28604136149
2022-04-24 12:00:00,"ENERGY STORAGE",-1.01222368028429
2022-04-24 12:00:00,"GAS",6503.012674533
2022-04-24 12:00:00,"HYDRO",214.832819669313
2022-04-24 12:00:00,"OTHER",137.608089259466
2022-04-24 12:00:00,"SOLAR",380.387104795774
2022-04-24 12:00:00,"WIND",106.375614581133
2022-04-24 13:00:00,"COAL",1254.43292900933
2022-04-24 13:00:00,"ENERGY STORAGE",-0.400001525878906
2022-04-24 13:00:00,"GAS",6504.88391543653
2022-04-24 13:00:00,"HYDRO",198.029004133079
2022-04-24 13:00:00,"OTHER",132.869113707278
2022-04-24 13:00:00,"SOLAR",345.072603915532
2022-04-24 13:00:00,"WIND",133.650103119926
2022-04-24 14:00:00,"COAL",1259.42593188816
2022-04-24 14:00:00,"ENERGY STORAGE",-1.41100142372979
2022-04-24 14:00:00,"GAS",6437.76137756414
2022-04-24 14:00:00,"HYDRO",191.471218267613
2022-04-24 14:00:00,"OTHER",134.434672498306
2022-04-24 14:00:00,"SOLAR",344.944549167024
2022-04-24 14:00:00,"WIND",143.339635137555
2022-04-24 15:00:00,"COAL",1257.55526801215
2022-04-24 15:00:00,"ENERGY STORAGE",-2.33761240270403
2022-04-24 15:00:00,"GAS",6446.29142544468
2022-04-24 15:00:00,"HYDRO",207.745022444046
2022-04-24 15:00:00,"OTHER",134.054453730848
2022-04-24 15:00:00,"SOLAR",341.854273197916
2022-04-24 15:00:00,"WIND",167.735227784375
2022-04-24 16:00:00,"COAL",1258.03893600464
2022-04-24 16:00:00,"ENERGY STORAGE",-0.86372369978163
2022-04-24 16:00:00,"GAS",6433.26177022369
2022-04-24 16:00:00,"HYDRO",219.875395774676
2022-04-24 16:00:00,"OTHER",132.760158113374
2022-04-24 16:00:00,"SOLAR",335.957272078461
2022-04-24 16:00:00,"WIND",176.111140910183
2022-04-24 17:00:00,"COAL",1257.87554417928
2022-04-24 17:00:00,"ENERGY STORAGE",-0.399945970111423
2022-04-24 17:00:00,"GAS",6547.46117179963
2022-04-24 17:00:00,"HYDRO",234.817460302777
2022-04-24 17:00:00,"OTHER",131.126113094886
2022-04-24 17:00:00,"SOLAR",281.694105116261
2022-04-24 17:00:00,"WIND",207.290790111105
2022-04-24 18:00:00,"COAL",1258.68810029772
2022-04-24 18:00:00,"ENERGY STORAGE",-0.197111863030328
2022-04-24 18:00:00,"GAS",6631.19925543037
2022-04-24 18:00:00,"HYDRO",239.746371199008
2022-04-24 18:00:00,"OTHER",133.466366495689
2022-04-24 18:00:00,"SOLAR",198.340607522892
2022-04-24 18:00:00,"WIND",275.236055040119
2022-04-24 19:00:00,"COAL",1257.6118224589
2022-04-24 19:00:00,"ENERGY STORAGE",-0.192334067026774
2022-04-24 19:00:00,"GAS",6649.43781262265
2022-04-24 19:00:00,"HYDRO",219.790824439658
2022-04-24 19:00:00,"OTHER",135.913403712776
2022-04-24 19:00:00,"SOLAR",72.076887798508
2022-04-24 19:00:00,"WIND",446.27261862105
2022-04-24 20:00:00,"COAL",1257.59110097249
2022-04-24 20:00:00,"ENERGY STORAGE",-0.400001525878906
2022-04-24 20:00:00,"GAS",6516.92851373884
2022-04-24 20:00:00,"HYDRO",227.139482668233
2022-04-24 20:00:00,"OTHER",135.046175116433
2022-04-24 20:00:00,"SOLAR",3.09155551502274
2022-04-24 20:00:00,"WIND",759.179645811915
2022-04-24 21:00:00,"COAL",1259.16243336995
2022-04-24 21:00:00,"ENERGY STORAGE",-0.400001525878906
2022-04-24 21:00:00,"GAS",6430.02553779443
2022-04-24 21:00:00,"HYDRO",208.929837810811
2022-04-24 21:00:00,"OTHER",131.82320489645
2022-04-24 21:00:00,"SOLAR",0
2022-04-24 21:00:00,"WIND",1062.59562781678
2022-04-24 22:00:00,"COAL",1258.68604249742
2022-04-24 22:00:00,"ENERGY STORAGE",-1.3663904147678
2022-04-24 22:00:00,"GAS",6236.74051692082
2022-04-24 22:00:00,"HYDRO",154.894985967709
2022-04-24 22:00:00,"OTHER",132.590586855412
2022-04-24 22:00:00,"SOLAR",0
2022-04-24 22:00:00,"WIND",1115.35076313135
2022-04-24 23:00:00,"COAL",1257.33743330214
2022-04-24 23:00:00,"ENERGY STORAGE",-1.40000152587891
2022-04-24 23:00:00,"GAS",5904.95870425582
2022-04-24 23:00:00,"HYDRO",111.467067567243
2022-04-24 23:00:00,"OTHER",130.603043017122
2022-04-24 23:00:00,"SOLAR",0
2022-04-24 23:00:00,"WIND",1166.41692628791
2022-04-25 00:00:00,"COAL",1258.74671012031
2022-04-25 00:00:00,"ENERGY STORAGE",-1.39983485857646
2022-04-25 00:00:00,"GAS",5690.02499118749
2022-04-25 00:00:00,"HYDRO",88.1299936884311
2022-04-25 00:00:00,"OTHER",130.407643390629
2022-04-25 00:00:00,"SOLAR",0
2022-04-25 00:00:00,"WIND",1280.91937059098
2022-04-25 01:00:00,"COAL",1258.72282090929
2022-04-25 01:00:00,"ENERGY STORAGE",-1.12361233393351
2022-04-25 01:00:00,"GAS",5655.23845435447
2022-04-25 01:00:00,"HYDRO",110.148281091137
2022-04-25 01:00:00,"OTHER",128.162646360927
2022-04-25 01:00:00,"SOLAR",0
2022-04-25 01:00:00,"WIND",1290.81008282357
2022-04-25 02:00:00,"COAL",1256.56820795695
2022-04-25 02:00:00,"ENERGY STORAGE",-0.670556460486518
2022-04-25 02:00:00,"GAS",5690.97714495553
2022-04-25 02:00:00,"HYDRO",98.6463823764688
2022-04-25 02:00:00,"OTHER",127.368538362715
2022-04-25 02:00:00,"SOLAR",0
2022-04-25 02:00:00,"WIND",1214.3083170716
2022-04-25 03:00:00,"COAL",1257.73793270535
2022-04-25 03:00:00,"ENERGY STORAGE",-0.231334215799967
2022-04-25 03:00:00,"GAS",5954.40205230223
2022-04-25 03:00:00,"HYDRO",109.604085243328
2022-04-25 03:00:00,"OTHER",132.485320095221
2022-04-25 03:00:00,"SOLAR",0
2022-04-25 03:00:00,"WIND",1011.96677788284
2022-04-25 04:00:00,"COAL",1258.64059792413
2022-04-25 04:00:00,"ENERGY STORAGE",-0.219056391186184
2022-04-25 04:00:00,"GAS",6099.45328962106
2022-04-25 04:00:00,"HYDRO",109.212068608072
2022-04-25 04:00:00,"OTHER",138.31779622717
2022-04-25 04:00:00,"SOLAR",0
2022-04-25 04:00:00,"WIND",913.103087816089
2022-04-25 05:00:00,"COAL",1257.72503999498
2022-04-25 05:00:00,"ENERGY STORAGE",-0.0299445586734348
2022-04-25 05:00:00,"GAS",6361.22925580972
2022-04-25 05:00:00,"HYDRO",104.73313411514
2022-04-25 05:00:00,"OTHER",138.481395038697
2022-04-25 05:00:00,"SOLAR",0
2022-04-25 05:00:00,"WIND",882.010319614278
2022-04-25 06:00:00,"COAL",1258.69209823608
2022-04-25 06:00:00,"ENERGY STORAGE",0
2022-04-25 06:00:00,"GAS",6353.33456219541
2022-04-25 06:00:00,"HYDRO",100.260992298126
2022-04-25 06:00:00,"OTHER",140.208852209813
2022-04-25 06:00:00,"SOLAR",6.31333317397369
2022-04-25 06:00:00,"WIND",995.579157033099
2022-04-25 07:00:00,"COAL",1259.49876183404
2022-04-25 07:00:00,"ENERGY STORAGE",0.00122222688462999
2022-04-25 07:00:00,"GAS",6603.63821285874
2022-04-25 07:00:00,"HYDRO",191.972933057547
2022-04-25 07:00:00,"OTHER",139.293036745687
2022-04-25 07:00:00,"SOLAR",92.2325539719727
2022-04-25 07:00:00,"WIND",883.845786544018
2022-04-25 08:00:00,"COAL",1260.61865086873
2022-04-25 08:00:00,"ENERGY STORAGE",0
2022-04-25 08:00:00,"GAS",6645.25186296251
2022-04-25 08:00:00,"HYDRO",154.953985840513
2022-04-25 08:00:00,"OTHER",142.853005160491
2022-04-25 08:00:00,"SOLAR",231.009273480707
2022-04-25 08:00:00,"WIND",836.65152253978
2022-04-25 09:00:00,"COAL",1259.14599027846
2022-04-25 09:00:00,"ENERGY STORAGE",0
2022-04-25 09:00:00,"GAS",6622.49364815609
2022-04-25 09:00:00,"HYDRO",160.472994446026
2022-04-25 09:00:00,"OTHER",146.318757309947
2022-04-25 09:00:00,"SOLAR",295.714716365602
2022-04-25 09:00:00,"WIND",835.654345521894
2022-04-25 10:00:00,"COAL",1258.67160005358
2022-04-25 10:00:00,"ENERGY STORAGE",0
2022-04-25 10:00:00,"GAS",6337.06103524966
2022-04-25 10:00:00,"HYDRO",172.688413475338
2022-04-25 10:00:00,"OTHER",144.531449911296
2022-04-25 10:00:00,"SOLAR",343.142827551531
2022-04-25 10:00:00,"WIND",1026.46394635926
2022-04-25 11:00:00,"COAL",1258.33259823269
2022-04-25 11:00:00,"ENERGY STORAGE",-0.089111451043023
2022-04-25 11:00:00,"GAS",6374.86890935572
2022-04-25 11:00:00,"HYDRO",149.727775529358
2022-04-25 11:00:00,"OTHER",143.478474221196
2022-04-25 11:00:00,"SOLAR",369.247381820414
2022-04-25 11:00:00,"WIND",963.950610990773
2022-04-25 12:00:00,"COAL",1261.0224915229
2022-04-25 12:00:00,"ENERGY STORAGE",7.91122264332241
2022-04-25 12:00:00,"GAS",6651.71729259562
2022-04-25 12:00:00,"HYDRO",176.5484243585
2022-04-25 12:00:00,"OTHER",147.114495805369
2022-04-25 12:00:00,"SOLAR",377.075992189513
2022-04-25 12:00:00,"WIND",951.788658826417
2022-04-25 13:00:00,"COAL",1260.30931559245
2022-04-25 13:00:00,"ENERGY STORAGE",0
2022-04-25 13:00:00,"GAS",6760.97134190248
2022-04-25 13:00:00,"HYDRO",207.907800569799
2022-04-25 13:00:00,"OTHER",146.147620850735
2022-04-25 13:00:00,"SOLAR",366.863604409165
2022-04-25 13:00:00,"WIND",824.169221350733
2022-04-25 14:00:00,"COAL",1259.11226216634
2022-04-25 14:00:00,"ENERGY STORAGE",0
2022-04-25 14:00:00,"GAS",6834.58863272434
2022-04-25 14:00:00,"HYDRO",229.62119784885
2022-04-25 14:00:00,"OTHER",150.769348497556
2022-04-25 14:00:00,"SOLAR",345.291604707506
2022-04-25 14:00:00,"WIND",760.476185216506
2022-04-25 15:00:00,"COAL",1260.13095505608
2022-04-25 15:00:00,"ENERGY STORAGE",0
2022-04-25 15:00:00,"GAS",6397.08687025557
2022-04-25 15:00:00,"HYDRO",215.226641213944
2022-04-25 15:00:00,"OTHER",146.746805270579
2022-04-25 15:00:00,"SOLAR",286.129717250533
2022-04-25 15:00:00,"WIND",788.265234325925
2022-04-25 16:00:00,"COAL",1259.91837392171
2022-04-25 16:00:00,"ENERGY STORAGE",0
2022-04-25 16:00:00,"GAS",6711.17572335877
2022-04-25 16:00:00,"HYDRO",257.603618012087
2022-04-25 16:00:00,"OTHER",145.651722631918
2022-04-25 16:00:00,"SOLAR",248.072662534979
2022-04-25 16:00:00,"WIND",760.361105508142
2022-04-25 17:00:00,"COAL",1259.86420732286
2022-04-25 17:00:00,"ENERGY STORAGE",0
2022-04-25 17:00:00,"GAS",6984.48194121064
2022-04-25 17:00:00,"HYDRO",237.771632530077
2022-04-25 17:00:00,"OTHER",144.619005437394
2022-04-25 17:00:00,"SOLAR",200.914496986866
2022-04-25 17:00:00,"WIND",758.954899781711
2022-04-25 18:00:00,"COAL",1259.73632152981
2022-04-25 18:00:00,"ENERGY STORAGE",0.00033333460489908
2022-04-25 18:00:00,"GAS",6939.77760300789
2022-04-25 18:00:00,"HYDRO",202.24088083095
2022-04-25 18:00:00,"OTHER",143.693022697005
2022-04-25 18:00:00,"SOLAR",123.148997735249
2022-04-25 18:00:00,"WIND",909.466033210357
2022-04-25 19:00:00,"COAL",1260.47210435655
2022-04-25 19:00:00,"ENERGY STORAGE",0
2022-04-25 19:00:00,"GAS",6693.01936160816
2022-04-25 19:00:00,"HYDRO",209.845136730174
2022-04-25 19:00:00,"OTHER",136.75487670713
2022-04-25 19:00:00,"SOLAR",54.6680545120107
2022-04-25 19:00:00,"WIND",1091.79574927042
2022-04-25 20:00:00,"COAL",1259.65548543294
2022-04-25 20:00:00,"ENERGY STORAGE",0
2022-04-25 20:00:00,"GAS",6638.58142623411
2022-04-25 20:00:00,"HYDRO",209.395777110101
2022-04-25 20:00:00,"OTHER",134.605075436433
2022-04-25 20:00:00,"SOLAR",2.14361106513275
2022-04-25 20:00:00,"WIND",1115.57618611427
2022-04-25 21:00:00,"COAL",1260.66848880344
2022-04-25 21:00:00,"ENERGY STORAGE",0
2022-04-25 21:00:00,"GAS",6762.83568128758
2022-04-25 21:00:00,"HYDRO",184.548692094253
2022-04-25 21:00:00,"OTHER",133.782368487782
2022-04-25 21:00:00,"SOLAR",0
2022-04-25 21:00:00,"WIND",1191.21587708824
2022-04-25 22:00:00,"COAL",1259.25559638129
2022-04-25 22:00:00,"ENERGY STORAGE",0
2022-04-25 22:00:00,"GAS",6647.67732361666
2022-04-25 22:00:00,"HYDRO",245.306713971363
2022-04-25 22:00:00,"OTHER",130.795547803111
2022-04-25 22:00:00,"SOLAR",0
2022-04-25 22:00:00,"WIND",986.398559044848
2022-04-25 23:00:00,"COAL",1258.54248757256
2022-04-25 23:00:00,"ENERGY STORAGE",0
2022-04-25 23:00:00,"GAS",6627.96874337352
2022-04-25 23:00:00,"HYDRO",113.891261366175
2022-04-25 23:00:00,"OTHER",138.618787061605
2022-04-25 23:00:00,"SOLAR",0
2022-04-25 23:00:00,"WIND",814.297569901943
2022-04-26 00:00:00,"COAL",1260.12227013482
2022-04-26 00:00:00,"ENERGY STORAGE",-0.87022185643514
2022-04-26 00:00:00,"GAS",6430.40147589352
2022-04-26 00:00:00,"HYDRO",128.144876069609
2022-04-26 00:00:00,"OTHER",138.211237656143
2022-04-26 00:00:00,"SOLAR",0
2022-04-26 00:00:00,"WIND",754.857899649872
2022-04-26 01:00:00,"COAL",1259.36809675429
2022-04-26 01:00:00,"ENERGY STORAGE",-0.899499632517497
2022-04-26 01:00:00,"GAS",6362.73790832546
2022-04-26 01:00:00,"HYDRO",88.7929806677418
2022-04-26 01:00:00,"OTHER",135.493038612339
2022-04-26 01:00:00,"SOLAR",0
2022-04-26 01:00:00,"WIND",681.722867813607
2022-04-26 02:00:00,"COAL",1257.8596561008
2022-04-26 02:00:00,"ENERGY STORAGE",-0.89766627629598
2022-04-26 02:00:00,"GAS",6313.78164774537
2022-04-26 02:00:00,"HYDRO",93.5563933614393
2022-04-26 02:00:00,"OTHER",135.029843512774
2022-04-26 02:00:00,"SOLAR",0
2022-04-26 02:00:00,"WIND",771.100603212333
2022-04-26 03:00:00,"COAL",1259.48148880005
2022-04-26 03:00:00,"ENERGY STORAGE",-1.3688884862264
2022-04-26 03:00:00,"GAS",6256.12309642818
2022-04-26 03:00:00,"HYDRO",85.5052379697727
2022-04-26 03:00:00,"OTHER",132.483185522656
2022-04-26 03:00:00,"SOLAR",0
2022-04-26 03:00:00,"WIND",731.597098390179
2022-04-26 04:00:00,"COAL",1259.44787670559
2022-04-26 04:00:00,"ENERGY STORAGE",-1.39155515670776
2022-04-26 04:00:00,"GAS",6293.12980700884
2022-04-26 04:00:00,"HYDRO",94.869051622649
2022-04-26 04:00:00,"OTHER",135.90478025443
2022-04-26 04:00:00,"SOLAR",0
2022-04-26 04:00:00,"WIND",709.021129172593
2022-04-26 05:00:00,"COAL",1257.00943183051
2022-04-26 05:00:00,"ENERGY STORAGE",-0.876277566485935
2022-04-26 05:00:00,"GAS",6479.89926675611
2022-04-26 05:00:00,"HYDRO",151.130179381553
2022-04-26 05:00:00,"OTHER",135.575350093444
2022-04-26 05:00:00,"SOLAR",0
2022-04-26 05:00:00,"WIND",636.787379010485
2022-04-26 06:00:00,"COAL",1258.80342926025
2022-04-26 06:00:00,"ENERGY STORAGE",-0.525722659428914
2022-04-26 06:00:00,"GAS",6769.661951256
2022-04-26 06:00:00,"HYDRO",151.573655346731
2022-04-26 06:00:00,"OTHER",131.839035974642
2022-04-26 06:00:00,"SOLAR",1.70283327743411
2022-04-26 06:00:00,"WIND",610.038809292739
2022-04-26 07:00:00,"COAL",1258.21904712253
2022-04-26 07:00:00,"ENERGY STORAGE",-0.00588891135321723
2022-04-26 07:00:00,"GAS",7045.30406885566
2022-04-26 07:00:00,"HYDRO",241.778454048004
2022-04-26 07:00:00,"OTHER",132.96780381653
2022-04-26 07:00:00,"SOLAR",20.9779996009337
2022-04-26 07:00:00,"WIND",605.965877282533
2022-04-26 08:00:00,"COAL",1256.39493648953
2022-04-26 08:00:00,"ENERGY STORAGE",-0.0461668427785238
2022-04-26 08:00:00,"GAS",7031.62342710738
2022-04-26 08:00:00,"HYDRO",197.869248912666
2022-04-26 08:00:00,"OTHER",134.779301168323
2022-04-26 08:00:00,"SOLAR",50.2506101330452
2022-04-26 08:00:00,"WIND",554.662523998908
2022-04-26 09:00:00,"COAL",1256.37132322523
2022-04-26 09:00:00,"ENERGY STORAGE",-0.00022222306993272
2022-04-26 09:00:00,"GAS",6932.11854753031
2022-04-26 09:00:00,"HYDRO",171.796624107063
2022-04-26 09:00:00,"OTHER",136.920482095844
2022-04-26 09:00:00,"SOLAR",71.8476096108225
2022-04-26 09:00:00,"WIND",573.693002518366
2022-04-26 10:00:00,"COAL",1257.03576605903
2022-04-26 10:00:00,"ENERGY STORAGE",-0.22711101214091
2022-04-26 10:00:00,"GAS",6750.6810957202
2022-04-26 10:00:00,"HYDRO",115.01839538349
2022-04-26 10:00:00,"OTHER",137.272106765509
2022-04-26 10:00:00,"SOLAR",117.85571993404
2022-04-26 10:00:00,"WIND",712.402042877086
2022-04-26 11:00:00,"COAL",1259.55148471408
